id4_nF5nT15nS_min1max1PAO0.4AOV0.3mf1000000.txt, compute_avg_ft_val: 15.0, compute_num_uniq_cultures: 1, 
id5_nF15nT15nS_min1max1PAO0.8AOV0.5mf1000000.txt, compute_avg_ft_val: 15.0, compute_num_uniq_cultures: 1, 
id2_nF15nT15nS_min1max1PAO0.8AOV0.5mf1000000.txt, compute_avg_ft_val: 15.0, compute_num_uniq_cultures: 1, 
id3_nF15nT15nS_min1max1PAO0.8AOV0.5mf1000000.txt, compute_avg_ft_val: 15.0, compute_num_uniq_cultures: 1, 
id4_nF15nT15nS_min1max1PAO0.8AOV0.5mf1000000.txt, compute_avg_ft_val: 15.0, compute_num_uniq_cultures: 1, 
id1_nF15nT15nS_min1max1PAO0.8AOV0.5mf1000000.txt, compute_avg_ft_val: 15.0, compute_num_uniq_cultures: 1, 
id5_nF15nT15nS_min1max1PAO0.8AOV0.4mf1000000.txt, compute_avg_ft_val: 1.0, compute_num_uniq_cultures: 1, 
id2_nF15nT15nS_min1max1PAO0.8AOV0.4mf1000000.txt, compute_avg_ft_val: 15.0, compute_num_uniq_cultures: 1, 
id3_nF15nT15nS_min1max1PAO0.8AOV0.4mf1000000.txt, compute_avg_ft_val: 15.0, compute_num_uniq_cultures: 1, 
id1_nF15nT15nS_min1max1PAO0.8AOV0.4mf1000000.txt, compute_avg_ft_val: 1.0, compute_num_uniq_cultures: 1, 
id4_nF15nT15nS_min1max1PAO0.8AOV0.4mf1000000.txt, compute_avg_ft_val: 1.0, compute_num_uniq_cultures: 1, 
id5_nF5nT15nS_min1max1PAO0.1AOV0.5mf1000000.txt, compute_avg_ft_val: 13.222, compute_num_uniq_cultures: 10, 
id3_nF5nT15nS_min1max1PAO0.1AOV0.5mf1000000.txt, compute_avg_ft_val: 14.33, compute_num_uniq_cultures: 8, 
id1_nF5nT15nS_min1max1PAO0.1AOV0.5mf1000000.txt, compute_avg_ft_val: 8.136, compute_num_uniq_cultures: 6, 
id4_nF5nT15nS_min1max1PAO0.1AOV0.5mf1000000.txt, compute_avg_ft_val: 5.288, compute_num_uniq_cultures: 5, 
id2_nF5nT15nS_min1max1PAO0.1AOV0.5mf1000000.txt, compute_avg_ft_val: 14.086, compute_num_uniq_cultures: 4, 
id5_nF5nT15nS_min1max1PAO0.1AOV0.4mf1000000.txt, compute_avg_ft_val: 14.56, compute_num_uniq_cultures: 7, 
id3_nF5nT15nS_min1max1PAO0.1AOV0.4mf1000000.txt, compute_avg_ft_val: 1.204, compute_num_uniq_cultures: 4, 
id1_nF5nT15nS_min1max1PAO0.1AOV0.4mf1000000.txt, compute_avg_ft_val: 1.72, compute_num_uniq_cultures: 8, 
id4_nF5nT15nS_min1max1PAO0.1AOV0.4mf1000000.txt, compute_avg_ft_val: 3.554, compute_num_uniq_cultures: 13, 
id2_nF5nT15nS_min1max1PAO0.1AOV0.4mf1000000.txt, compute_avg_ft_val: 5.528, compute_num_uniq_cultures: 17, 
